belongs_to_collection,budget,id,original_language,overview,production_companies,revenue,runtime,tagline,title,vote_average,vote_count,release_month,release_day,spoken_lang_en,spoken_lang_fr,spoken_lang_de,spoken_lang_es,spoken_lang_it,spoken_lang_ja,spoken_lang_ru,spoken_lang_other,genre_Drama,genre_Comedy,genre_Thriller,genre_Romance,genre_Action,genre_Horror,genre_Crime,genre_other,production_US,production_GB,production_FR,production_DE,production_IT,production_CA,production_JP,production_other
-1,400000,15603,en,"['fat', 'pizza', 'film', 'yet', 'another', 'slice', 'life', 'dodgy', 'suburban', 'sydney', 'take', 'away', 'bobo', 'gigliotti', 'psychotic', 'pizzeria', 'ownerpizza', 'chef', 'awaiting', 'arrival', 'mailorder', 'refugee', 'bride', 'lin', 'chow', 'bang', 'new', 'pizza', 'deliverer', 'block', 'channel', 'v', 'jabba', 'almost', 'steal', 'show', 'token', 'skip', 'delivery', 'boy', 'davo', 'dinkum', 'stoner', 'bong', 'strapped', 'face', 'like', 'feedbag']",0,7888102.0,96.0,[],"['fat', 'pizza']",5.7,10.0,4.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,20000000,172391,en,"['halfstriped', 'zebra', 'blamed', 'drought', 'leaf', 'herd', 'search', 'missing', 'stripe', 'joined', 'quest', 'overprotective', 'wildebeest', 'flamboyant', 'ostrich', 'defeat', 'tyrannical', 'leopard', 'save', 'herd']",2,27187375.0,85.0,"['half', 'zebra', 'whole', 'lot', 'adventure']",['khumba'],5.8,74.0,7.0,Thursday,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,1000000,252171,en,"['iranian', 'ghosttown', 'bad', 'city', 'place', 'reek', 'death', 'loneliness', 'townspeople', 'unaware', 'stalked', 'lonesome', 'vampire']",7,395000.0,99.0,[],"['girl', 'walk', 'home', 'alone', 'night']",6.9,258.0,1.0,Sunday,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,4900000,265177,en,"['peculiar', 'neighbor', 'offer', 'hope', 'recent', 'widow', 'struggling', 'raise', 'teenager', 'unpredictable', 'sometimes', 'violent']",52,3494070.0,138.0,"['still', 'love', 'right', 'best', 'buddy']",['mommy'],8.2,734.0,5.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,20000000,241239,en,"['thriller', 'set', 'new', 'york', 'city', 'winter', '1981', 'statistically', 'one', 'violent', 'year', 'city', 'history', 'centered', 'life', 'immigrant', 'family', 'trying', 'expand', 'business', 'capitalize', 'opportunity', 'rampant', 'violence', 'decay', 'corruption', 'day', 'drag', 'threaten', 'destroy', 'built']",47,12007070.0,125.0,"['result', 'never', 'question', 'path', 'take', 'get']","['violent', 'year']",6.5,550.0,12.0,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,15000000,228970,en,"['woman', 'tragic', 'past', 'decides', 'start', 'new', 'life', 'hiking', 'one', 'thousand', 'mile', 'pacific', 'crest', 'trail']",92,52501541.0,115.0,[],['wild'],7.0,961.0,12.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,284296,en,"['comedian', 'try', 'make', 'serious', 'actor', 'realitytv', 'star', 'fiancé', 'talk', 'broadcasting', 'wedding', 'tv', 'show']",972,25434291.0,102.0,[],"['top', 'five']",6.3,212.0,12.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1,10000000,87093,en,"['story', 'awakening', 'painter', 'margaret', 'keane', 'phenomenal', 'success', '1950s', 'subsequent', 'legal', 'difficulty', 'husband', 'claimed', 'credit', 'work', '1960s']",54,28883511.0,105.0,"['created', 'sold', 'bought']","['big', 'eye']",6.8,1236.0,12.0,Wednesday,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
-1,50000000,224141,en,"['wood', 'filled', 'magic', 'fairy', 'tale', 'character', 'baker', 'wife', 'set', 'end', 'curse', 'put', 'neighbor', 'spiteful', 'witch']",261,212902372.0,125.0,"['careful', 'wish']",['wood'],5.6,1688.0,12.0,Thursday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,0,243684,en,"['follows', 'story', 'group', 'high', 'school', 'teenager', 'parent', 'attempt', 'navigate', 'many', 'way', 'internet', 'changed', 'relationship', 'communication', 'selfimage', 'love', 'life']",972,461162.0,116.0,"['discover', 'little', 'know', 'people', 'know']","['men', 'woman', 'child']",6.4,323.0,10.0,Friday,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,44000000,228967,en,"['dave', 'skylark', 'producer', 'aaron', 'rapoport', 'run', 'celebrity', 'tabloid', 'show', 'skylark', 'tonight', 'land', 'interview', 'surprise', 'fan', 'north', 'korean', 'dictator', 'kim', 'jongun', 'recruited', 'cia', 'turn', 'trip', 'pyongyang', 'assassination', 'mission']",420,12342632.0,112.0,"['film', 'hacker', 'tried', 'get', 'banned']",['interview'],6.1,2340.0,12.0,Thursday,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
391860,81000000,207703,en,"['story', 'supersecret', 'spy', 'organization', 'recruit', 'unrefined', 'promising', 'street', 'kid', 'agency', 'ultracompetitive', 'training', 'program', 'global', 'threat', 'emerges', 'twisted', 'tech', 'genius']",812,414351546.0,130.0,"['manner', 'maketh', 'man']","['kingsman', 'secret', 'service']",7.6,6069.0,1.0,Thursday,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85943,127000000,181533,en,"['magic', 'power', 'tablet', 'ahkmenrah', 'begin', 'die', 'larry', 'daley', 'ben', 'stiller', 'span', 'globe', 'uniting', 'favorite', 'new', 'character', 'embarking', 'epic', 'quest', 'save', 'magic', 'gone', 'forever']",812,349424282.0,97.0,"['one', 'final', 'night', 'save', 'day']","['night', 'museum', 'secret', 'tomb']",6.1,1893.0,12.0,Wednesday,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
-1,0,222216,other,"['cop', 'team', 'comrade', 'go', 'undercover', 'one', 'china', 'ruthless', 'underworld', 'organization', 'stop', 'gang', 'leader', 'put', 'great', 'danger', 'exposed', 'one', 'one']",1,12666.0,98.0,"['justice', 'undercover']","['special', 'id']",5.1,45.0,10.0,Thursday,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
-1,25000000,51017,en,"['shirley', 'important', 'news', 'family', 'five', 'grown', 'child', 'different', 'lifestyle', 'find', 'difficult', 'get', 'kid', 'together', 'step', 'madea', 'matriarch', 'general', 'put', 'family', 'life', 'perspective', 'hilarious', 'twist', 'financial', 'difficulty', 'drug', 'important', 'family', 'secret', 'next', 'generation', 'lot', 'learn', 'way', 'madea', 'express', 'deliverance', 'change', 'someone', 'else', 'allow', 'really']",78,53213633.0,106.0,[],"['madeas', 'big', 'happy', 'family']",6.7,51.0,4.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1,0,71841,en,"['rebel', 'without', 'cause', 'clue', 'elite', 'uptight', 'college', 'discovers', 'classmate', 'formed', 'even', 'elite', 'clique', 'le', 'hellbent', 'ridding', 'school', 'quite', 'possibly', 'american', 'society', 'deem', 'undesirable', 'ethnicity', 'politics', 'etc', 'hero', 'recruit', 'teacher', 'le', 'desirable', 'classmate', 'undermine', 'elitist', 'naturally', 'thing', 'get', 'quite', 'violent']",0,2390525.0,95.0,[],"['dangerously', 'close']",4.8,3.0,5.0,Friday,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
-1,95000000,68737,en,"['john', 'gregory', 'seventh', 'son', 'seventh', 'son', 'also', 'local', 'spook', 'protected', 'country', 'witch', 'boggarts', 'ghoul', 'manner', 'thing', 'go', 'bump', 'night', 'however', 'john', 'young', 'anymore', 'seeking', 'apprentice', 'carry', 'trade', 'failed', 'survive', 'last', 'hope', 'young', 'farmer', 'son', 'named', 'thomas', 'ward', 'survive', 'training', 'become', 'spook', 'many', 'others', 'could']",42,114178613.0,102.0,"['darkness', 'fall', 'son', 'rise', 'son', 'fall', 'dark', 'knight', 'rise']","['seventh', 'son']",5.2,980.0,12.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,2500000,64264,other,"['pretty', 'young', 'girl', 'coalmining', 'town', 'come', 'moscow', 'dream', 'becoming', 'supermodel', 'satirical', 'look', 'fashion', 'industry']",0,4684165.0,118.0,[],['gloss'],3.6,6.0,8.0,Thursday,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
441061,0,48805,it,[],37,10743767.0,108.0,[],"['lallenatore', 'nel', 'pallone', '2']",4.1,42.0,1.0,Friday,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1,14000000,15888,en,"['greek', 'history', 'professor', 'amp', 'daughter', 'travel', 'greek', 'island', 'one', 'last', 'chance', 'finish', 'thesis', 'ancient', 'love', 'spell', 'loses', 'research', 'grant', 'daughter', 'attempt', 'match', 'father', 'local', 'woman', 'without', 'sucess', 'meet', 'beautiful', 'mermaid', 'whose', 'help', 'professor', 'might', 'finally', 'find', 'true', 'love']",1,9216.0,94.0,"['funny', 'catch']",['fishtales'],4.0,2.0,8.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,65000000,196867,en,"['ever', 'since', 'parent', 'left', 'baby', 'little', 'annie', 'led', 'hardknock', 'life', 'calculating', 'foster', 'mother', 'miss', 'hannigan', 'however', 'change', 'hardnosed', 'billionaire', 'mayoral', 'candidate', 'stack', 'take', 'recommendation', 'adviser', 'stack', 'belief', 'he', 'annies', 'guardian', 'angel', 'plucky', 'youngster', 'confidence', 'sunny', 'outlook', 'may', 'mean', 'annie', 'save', 'instead']",420,133821816.0,119.0,"['hard', 'knock', 'life']",['annie'],6.0,472.0,12.0,Friday,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,13000000,297222,other,"['experimental', 'satire', 'comedy', 'idea', 'alien', 'city', 'asks', 'question', 'one', 'asked', 'innocent', 'childlike', 'question', 'bring', 'catastrophic', 'answer', 'people', 'set', 'way', 'generation', 'forced', 'reappraise', 'world', 'see', 'pks', 'innocent', 'eye', 'process', 'pk', 'make', 'loyal', 'friend', 'powerful', 'foe', 'mend', 'broken', 'life', 'anger', 'establishment', 'pks', 'childlike', 'curiosity', 'transforms', 'spiritual', 'odyssey', 'million', 'others', 'offbeat', 'experimental', 'drama', 'ambitious', 'uniquely', 'original', 'exploration', 'complex', 'philosophy', 'also', 'simple', 'humane', 'tale', 'love', 'laughter', 'lettinggo', 'finally', 'moving', 'saga', 'friendship', 'stranger', 'world', 'apart']",3,120000000.0,153.0,"['peekay', 'hai', 'hum', 'peekay']",['pk'],7.7,262.0,12.0,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-1,0,224903,en,"['gritty', 'international', 'tale', 'four', 'separate', 'story', 'woven', 'together', 'common', 'theme', 'rapture']",0,92100.0,90.0,"['woke', 'finally', 'happened']","['final', 'rapture']",4.6,4.0,9.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1,65000000,116977,en,"['dex', 'superdog', 'sleuth', 'law', 'land', 'world', 'recognized', 'brand', 'take', 'force', 'evil', 'devilish', 'brand', 'x']",4,73706.0,87.0,"['good', 'food', 'go', 'bad']",['foodfight'],2.3,28.0,6.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1,0,29628,en,"['megapromoter', 'colin', 'beverly', 'plan', 'sabotage', 'new', 'year', '1983', 'concert', 'smalltime', 'operator', 'max', 'wolfe', 'wolfe', 'assistant', 'neil', 'allen', 'willie', 'loman', 'find', 'romance', 'trying', 'save', 'drug', 'violence', 'rock', 'roll', 'beverlys', 'scheme']",1,1645711.0,92.0,"['greatest', 'rock', 'event', 'ever', 'place', 'exploded']","['get', 'crazy']",8.4,4.0,8.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
-1,750000,244049,other,"['georgekutty', 'life', 'happy', 'life', 'wife', 'daughter', 'thing', 'take', 'turn', 'daughter', 'get', 'indecently', 'filmed', 'using', 'hidden', 'camera', 'son', 'police', 'inspector']",3,12000000.0,160.0,"['visuals', 'deceiving']",['drishyam'],8.1,23.0,12.0,Thursday,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,0,59439,en,"['dutiful', 'albeit', 'barren', 'christian', 'housewife', 'discovers', 'devout', 'husband', 'suffered', 'stroke', 'sperm', 'bank', 'he', 'secretly', 'donating', 'seed', 'past', '25', 'year', 'leaf', 'sheltered', 'world', 'start', 'journey', 'find', 'eldest', 'biological', 'son', 'mulletheaded', 'foulmouthed', 'excon', 'develops', 'odd', 'meaningful', 'relationship']",0,55282.0,90.0,[],"['natural', 'selection']",6.0,8.0,3.0,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,159638,en,"['two', 'roommate', 'deathly', 'afraid', 'ghost', 'fall', 'love', 'girl', 'belief', 'home', 'haunted']",1,9195.0,107.0,"['arouse', 'dead']","['ghost', 'team', 'one']",4.9,22.0,1.0,Sunday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,49000000,198184,en,"['every', 'child', 'come', 'world', 'full', 'promise', 'none', 'chappie', 'gifted', 'special', 'prodigy', 'like', 'child', 'chappie', 'come', 'influence', 'surroundingssome', 'good', 'badand', 'rely', 'heart', 'soul', 'find', 'way', 'world', 'become', 'man', 'one', 'thing', 'make', 'chappie', 'different', 'one', 'else', 'robot']",420,104399548.0,120.0,"['consciousness', 'alive', 'chappie']",['chappie'],6.6,3124.0,3.0,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,0,265297,fr,"['last', 'forty', 'year', 'photographer', 'sebastião', 'salgado', 'travelling', 'continent', 'footstep', 'ever', 'changing', 'humanity', 'witnessed', 'major', 'event', 'recent', 'history', 'international', 'conflict', 'starvation', 'exodus', 'embarking', 'discovery', 'pristine', 'territory', 'wild', 'fauna', 'flora', 'grandiose', 'landscape', 'huge', 'photographic', 'project', 'tribute', 'planet', 'beauty', 'sebastiãos', 'salgados', 'life', 'work', 'revealed', 'u', 'son', 'juliano', 'went', 'last', 'journey', 'wim', 'wenders', 'photographer']",39,1059804.0,109.0,"['journey', 'sebastião', 'salgado']","['salt', 'earth']",8.1,146.0,9.0,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
384920,0,42012,fr,"['sequel', 'scott', 'wylde', 'american', 'kickboxer', 'must', 'go', 'cambodia', 'rescue', 'vietnamese', 'girlfriend', 'russian', 'vietnamese', 'troop']",13,108154.0,104.0,"['rematch', 'war']","['retreat', 'surrender', '2', 'raging', 'thunder']",5.2,10.0,1.0,Thursday,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,7500000,232175,en,"['running', 'away', 'abusive', 'mother', 'streetwise', 'teen', 'seek', 'refuge', 'father', 'reject', 'learns', 'shes', 'pregnant']",1,1359910.0,101.0,"['sometimes', 'leave', 'home', 'find', 'family']","['gim', 'shelter']",6.4,90.0,10.0,Thursday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
135483,48000000,260346,en,"['exgovernment', 'operative', 'bryan', 'mill', 'find', 'life', 'shattered', 'he', 'falsely', 'accused', 'murder', 'hit', 'close', 'home', 'he', 'pursued', 'savvy', 'police', 'inspector', 'mill', 'employ', 'particular', 'set', 'skill', 'track', 'real', 'killer', 'exact', 'unique', 'brand', 'justice']",812,325771424.0,109.0,['end'],"['taken', '3']",6.1,2225.0,12.0,Tuesday,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
-1,70000000,201088,en,"['man', 'released', 'prison', 'help', 'american', 'chinese', 'authority', 'pursue', 'mysterious', 'cyber', 'criminal', 'dangerous', 'search', 'lead', 'chicago', 'hong', 'kong']",819,17752940.0,133.0,"['longer', 'control']",['blackhat'],5.1,842.0,1.0,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
528,155000000,87101,en,"['year', '2029', 'john', 'connor', 'leader', 'resistance', 'continues', 'war', 'machine', 'los', 'angeles', 'offensive', 'john', 'fear', 'unknown', 'future', 'begin', 'emerge', 'tecom', 'spy', 'reveal', 'new', 'plot', 'skynet', 'attack', 'front', 'past', 'future', 'ultimately', 'change', 'warfare', 'forever']",972,440603537.0,126.0,"['reset', 'future']","['terminator', 'genisys']",5.8,3677.0,6.0,Tuesday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,0,78531,en,"['one', 'bright', 'shining', 'moment', 'retraces', 'george', 'mcgoverns', 'bold', 'presidential', 'campaign', '1972', 'grassroots', 'campaign', 'fought', 'peace', 'justice', 'positioned', 'idea', 'people', 'first', 'remembered', 'today', 'ultimate', 'political', 'defeat', 'american', 'century', 'may', 'also', 'high', 'watermark', 'film', 'pose', 'central', 'question', 'crushing', 'electoral', 'defeat', 'man', 'well', 'respected', 'decency', 'intellect', 'say', 'electoral', 'process', 'american', 'government', 'importantly', 'say', 'force', 'work', 'american', 'people', 'featuring', 'interview', 'candidate', 'supporter', 'activist', 'like', 'gore', 'vidal', 'gloria', 'steinem', 'warren', 'beatty', 'howard', 'zinn', 'music', 'bob', 'dylan', 'robbie', 'robertson', 'donovan', 'elvis', 'costello']",0,15504.0,123.0,"['american', 'politics', 'sunshine', 'light', 'beat', 'shadow', 'fog']","['one', 'bright', 'shining', 'moment']",0.0,1.0,9.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315560,1000000,288158,en,"['40', 'year', 'first', 'haunting', 'eel', 'marsh', 'house', 'group', 'child', 'evacuated', 'wwii', 'london', 'arrive', 'awakening', 'house', 'darkest', 'inhabitant']",88,26501323.0,90.0,"['never', 'left']","['woman', 'black', '2', 'angel', 'death']",5.0,389.0,12.0,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,20177,en,"['wouldbe', 'superhero', 'ed', 'gruberman', 'posse', 'super', 'power', 'must', 'join', 'team', 'misfit', 'heroesintraining', 'known', 'super', 'caper', 'faith', 'gruberman', 'must', 'travel', 'time', 'uncover', 'evil', 'plot', 'involving', 'gold', 'bullion', 'fiery', 'femme', 'fatale', 'criminal', 'mastermind', 'dark', 'secret', 'ed', 'past']",0,30955.0,98.0,[],"['super', 'caper']",2.5,2.0,1.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428046,26000000,208763,other,"['early', '18th', 'century', 'cartographer', 'jonathan', 'green', 'undertakes', 'scientific', 'voyage', 'europe', 'east', 'passed', 'transylvania', 'crossed', 'carpathian', 'mountain', 'find', 'small', 'village', 'lost', 'impassible', 'wood', 'nothing', 'chance', 'heavy', 'fog', 'could', 'bring', 'cursed', 'place', 'people', 'live', 'resemble', 'people', 'traveler', 'saw', 'villager', 'dug', 'deep', 'moat', 'fend', 'rest', 'world', 'share', 'naive', 'belief', 'could', 'save', 'evil', 'failing', 'understand', 'evil', 'made', 'nest', 'soul', 'waiting', 'opportunity', 'gush', 'upon', 'world']",819,34592118.0,127.0,['truth'],"['forbidden', 'kingdom']",4.9,71.0,1.0,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,13000000,54518,en,"['tell', 'story', 'justin', 'bieber', 'kid', 'canada', 'hair', 'smile', 'voice', 'chronicle', 'unprecedented', 'rise', 'fame', 'way', 'busking', 'street', 'stratford', 'canada', 'putting', 'video', 'youtube', 'selling', 'madison', 'square', 'garden', 'new', 'york', 'headline', 'act', 'world', 'tour', '2010', 'feature', 'usher', 'scooter', 'braun', 'ludacris', 'sean', 'kingston', 'antonio', 'la', 'reid', 'boyz', 'ii', 'men', 'miley', 'cyrus', 'jaden', 'smith', 'justins', 'family', 'member', 'part', 'crew', 'huge', 'fanbase', 'mix', 'interview', 'guest', 'performance', 'released', '3d', 'theater', 'around', 'world', 'highest', 'grossing', 'concert', 'movie', 'time', 'beating', 'previous', 'record', 'held', 'michael', 'jackson', '2009']",4,98441954.0,105.0,"['find', 'possible', 'never', 'give']","['justin', 'bieber', 'never', 'say', 'never']",4.8,156.0,2.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1,10,78383,en,"['abby', 'russell', 'beautiful', 'dedicated', 'nurse', 'sinister', 'side', 'secret', 'life', 'target', 'punishes', 'dishonest', 'men']",9,10000000.0,99.0,"['pain', 'pleasure']","['nurse', '3d']",4.9,120.0,9.0,Saturday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1,0,25373,en,"['13yearold', 'brian', 'sole', 'survivor', 'unreported', 'plane', 'crash', 'alone', 'yukon', 'wilderness', 'brian', 'must', 'learn', 'survive', 'wit', 'find', 'food', 'shelter', 'brave', 'wild', 'hungry', 'animal', 'found']",0,1.0,82.0,[],"['cry', 'wild']",6.7,6.0,6.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
-1,0,181330,en,"['capture', 'laughter', 'energy', 'mayhem', 'hart', '2012', 'let', 'explain', 'concert', 'tour', 'spanned', '10', 'country', '80', 'city', 'generated', '32', 'million', 'ticket', 'sale']",4,32230907.0,74.0,"['witness', 'rise', 'legend']","['kevin', 'hart', 'let', 'explain']",7.0,98.0,7.0,Wednesday,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1,10500000,121734,es,"['tad', 'celebrity', 'archeologist', 'adventurer', 'like', 'hero', 'max', 'mordon', 'dream', 'reality', 'tad', 'chicago', 'construction', 'worker', 'one', 'day', 'however', 'mistaken', 'real', 'professor', 'take', 'place', 'flight', 'peru', 'search', 'lost', 'city', 'paititi', 'professor', 'lavrof', 'beautiful', 'daughter', 'sara', 'waiting', 'famous', 'professor', 'crack', 'code', 'unfortunately', 'tad', 'sara', 'engaged', 'reallife', 'hero', 'max', 'mordon', 'max', 'secretly', 'betrayed', 'professor', 'teaming', 'evil', 'kopponen', 'shady', 'odysseus', 'corporation', 'time', 'tad', 'step']",42,23000000.0,90.0,"['whip', 'gunall', 'fun']","['tad', 'lost', 'explorer']",5.6,136.0,8.0,Friday,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,256876,en,"['oscar', 'emmy', 'award', 'winning', 'filmmaker', 'red', 'army', 'highlight', 'soviet', 'union', 'legendary', 'enigmatic', 'hockey', 'training', 'culture', 'worlddominating', 'team', 'eye', 'team', 'captain', 'slava', 'fetisov', 'following', 'shift', 'hockey', 'star', 'celebrated', 'national', 'hero', 'political', 'enemy', 'film', 'turn', 'unique', 'lens', 'social', 'cultural', 'transformation', 'soviet', 'union', 'leading', 'fall', 'communism', 'mirroring', 'rise', 'fall', 'red', 'army', 'team', 'film', 'gabe', 'polsky', 'executive', 'producer', 'werner', 'herzog', 'jerry', 'weintraub']",1,694600.0,76.0,"['cold', 'war', 'ice']","['red', 'army']",7.3,57.0,8.0,Wednesday,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,0,239562,en,"['group', 'single', 'mom', 'brought', 'together', 'aftermath', 'incident', 'childrens', 'school']",97,16337881.0,111.0,"['nothing', 'like', 'little', 'group', 'therapy']","['single', 'mom', 'club']",5.7,45.0,3.0,Friday,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,3000000,209901,en,"['nothing', 'left', 'fear', 'inspired', 'legend', 'stull', 'kansa', 'wendy', 'anne', 'heche', 'husband', 'dan', 'james', 'tupper', 'revenge', 'kid', 'moved', 'small', 'town', 'stull', 'kansa', 'dan', 'new', 'pastor', 'sleepy', 'community', 'friendly', 'neighbor', 'horrific', 'series', 'occurrence', 'awaits', 'teenage', 'daughter', 'rebekah', 'brandes', 'bellflower', 'tormented', 'grisly', 'vision', 'younger', 'sister', 'jennifer', 'stone', 'wizard', 'waverly', 'place', 'marked', 'depraved', 'ritual', 'deep', 'within', 'heartland', 'darkness', 'one', 'seven', 'gate', 'hell', 'demand', 'blood', 'innocent', 'unleash', 'creature', 'damned']",12,1675381.0,100.0,"['let', 'u', 'prey']","['nothing', 'left', 'fear']",4.6,59.0,9.0,Thursday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
