,title,tagline,overview,vote_count,vote_average,release_date,runtime,original_language,spoken_lang_en,spoken_lang_fr,spoken_lang_de,spoken_lang_es,spoken_lang_it,spoken_lang_ja,spoken_lang_ru,spoken_lang_other,Drama,Comedy,Thriller,Romance,Action,Horror,Crime,Documentary,Adventure,Science Fiction,Family,Mystery,Fantasy,Animation,Foreign,Music,History,War,Western,TV Movie,production_companies,production_US,production_GB,production_FR,production_DE,production_IT,production_CA,production_JP,production_other,revenue
30542,['krampus'],"['want', 'list']","['horror', 'comedy', 'based', 'ancient', 'legend', 'pagan', 'creature', 'punishes', 'child', 'christmas']",601.0,5.9,2015-11-26,98.0,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,830,0,0,0,0,0,0,0,1,61548707.0
30543,"['suicide', 'squad']","['worst', 'hero', 'ever']","['dc', 'comic', 'come', 'suicide', 'squad', 'antihero', 'team', 'incarcerated', 'supervillains', 'act', 'deniable', 'asset', 'united', 'state', 'government', 'undertaking', 'highrisk', 'black', 'ops', 'mission', 'exchange', 'commuted', 'prison', 'sentence']",7717.0,5.9,2016-08-02,123.0,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1250,0,0,0,0,0,0,0,1,745600054.0
30551,['bluffmaster'],[],"['roy', 'abhishek', 'bachchan', 'professional', 'conman', 'raised', 'work', 'level', 'art', 'true', 'thing', 'love', 'simmi', 'priyanka', 'chopra', 'someone', 'rooted', 'honest', 'sincere', 'bring', 'tell', 'reality', 'past', 'catch', 'forgive', 'deceit', 'relationship', 'built', 'loses', 'forever', 'aditya', 'srivastav', 'riteish', 'deshmukh', 'enters', 'picture', 'counterpoint', 'everything', 'roy', 'frantic', 'roy', 'calm', 'dumb', 'roy', 'smart', 'messy', 'untidy', 'roy', 'smooth', 'one', 'thing', 'commonaditya', 'conman', 'least', 'think', 'one', 'roys', 'book', 'he', 'embarrassment', 'one', 'go', 'away']",14.0,4.9,2005-01-01,137.0,other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7133082.0
30556,"['independence', 'day', 'resurgence']","['twenty', 'year', 'prepare']","['always', 'knew', 'coming', 'back', 'using', 'recovered', 'alien', 'technology', 'nation', 'earth', 'collaborated', 'immense', 'defense', 'program', 'protect', 'planet', 'nothing', 'prepare', 'u', 'alien', 'advanced', 'unprecedented', 'force', 'ingenuity', 'brave', 'men', 'woman', 'bring', 'world', 'back', 'brink', 'extinction']",2550.0,4.9,2016-06-22,120.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,836,1,1,0,0,0,0,0,0,389681935.0
30557,"['star', 'trek', 'beyond']",[],"['us', 'enterprise', 'crew', 'explores', 'furthest', 'reach', 'uncharted', 'space', 'encounter', 'mysterious', 'new', 'enemy', 'put', 'everything', 'federation', 'stand', 'test']",2636.0,6.6,2016-07-07,122.0,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1003,0,0,0,0,0,0,0,1,343471816.0
30565,['pizza'],[],"['story', 'around', 'pizza', 'delivery', 'boy', 'land', 'mysterious', 'circumstance', 'work', 'dramatic', 'change', 'life', 'different', 'thriller', 'make', 'sweat']",11.0,5.5,2012-10-19,127.0,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2800000.0
30570,"['encounter', 'spooky', 'kind']",[],"['sammo', 'courageous', 'cheung', 'pedicab', 'driver', 'rural', 'community', 'known', 'around', 'town', 'man', 'fear', 'nothing', 'well', 'proved', 'false', 'opening', 'credit', 'finish', 'endures', 'particularly', 'frightening', 'nightmare', 'flesheating', 'zombie', 'beginning', 'runins', 'supernatural']",20.0,6.3,1980-12-24,102.0,other,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,731753.0
30573,['rockstar'],[],"['uninhibited', 'youth', 'woos', 'hottest', 'abouttobemarried', 'college', 'girl', 'rise', 'become', 'rockstar', 'selfdestructs']",45.0,7.4,2011-11-11,159.0,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19660000.0
30587,['sodom'],[],"['ancient', 'sodom', 'doomed', 'destruction', 'due', 'people', 'corrupt', 'way', 'lot', 'righteous', 'man', 'destined', 'spared']",10.0,7.5,2010-08-05,88.0,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,5850000.0
30622,"['jackson', 'county', 'jail']","['cop', 'protect', 'protect', 'cop']","['powerful', 'drama', 'young', 'woman', 'stumble', 'nightmare', 'land', 'hijacking', 'humiliation', 'driving', 'crosscountry', 'california', 'new', 'york']",10.0,5.2,1976-03-31,84.0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,1,0,0,0,0,0,2300000.0
30641,['kaminey'],"['thif', 'monfoon', 'difcover', 'mean', 'fide']","['guddu', 'charlie', 'identical', 'twin', 'born', 'raised', 'slum', 'mumbai', 'dream', 'leaving', 'squalor', 'behind', 'moving', 'life', 'prosperity', 'dignity', 'though', 'look', 'alike', 'two', 'different', 'chalk', 'cheese', 'one', 'lisp', 'stammer', 'one', 'honest', 'diligent', 'social', 'worker', 'hedge', 'bet', 'racecourse', 'brother', 'want', 'nothing', 'charlie', 'get', 'mixed', 'deadly', 'getrichquick', 'scheme', 'guddu', 'realizes', 'love', 'life', 'unwittingly', 'put', 'price', 'head', 'life', 'begin', 'collide', 'find', 'facing', 'rogue', 'politician', 'drug', 'dealer', 'crooked', 'cop', 'uncover', 'sinister', 'plot', 'laid', 'politicalpoliceunderworld', 'nexus', 'story', 'finally', 'converge', 'point', 'realize']",26.0,7.2,2009-08-14,135.0,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18130000.0
30642,['company'],[],"['mallik', 'henchman', 'aslam', 'bhai', 'mumbai', 'underworld', 'kingpin', 'inducts', 'local', 'hothead', 'chandu', 'gang', 'two', 'soon', 'form', 'formidable', 'faction', 'within', 'gang', 'eventually', 'displacing', 'aslam', 'empire', 'grows', 'however', 'two', 'start', 'drifting', 'apart']",16.0,6.3,2002-04-15,156.0,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,6000000.0
30643,['vishwaroopam'],[],"['vishwanathan', 'kathak', 'dance', 'teacher', 'new', 'york', 'rather', 'happy', 'marriage', 'nirupama', 'nuclear', 'oncologist', 'nirupama', 'middle', 'class', 'family', 'chennai', 'marries', 'vishwanath', 'dance', 'master', 'pursue', 'higher', 'study', 'usa', 'nirupama', 'want', 'break', 'husband', 'engages', 'private', 'detective', 'pandora', 'box', 'open']",25.0,5.5,2013-01-25,147.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,51000000.0
30659,"['shootout', 'lokhandwala']",[],"['calm', 'summer', 'day', '1991', 'bustling', 'lokhandwala', 'complex', 'five', 'criminal', 'including', 'maya', 'dilip', 'counting', '70', 'lakh', 'flat', '32', 'b', '286', 'policeman', 'headed', 'acp', 'khan', 'took', 'strategic', 'position', 'around', 'building', 'gunfire', 'ensued', 'entire', 'nation', 'witnessed', 'talked', 'daylight', 'encounter', 'lasting', '6', 'hour', 'transformed', 'suburban', 'mumbai', 'war', 'zone']",15.0,6.0,2007-05-25,150.0,other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12000000.0
30660,['josh'],[],"['shah', 'rukh', 'khan', 'sharad', 'kapoor', 'leader', 'two', 'rival', 'gang', 'aishwarya', 'rai', 'shah', 'rukh', 'khan', 'twin', 'sister', 'shah', 'rukh', 'love', 'priya', 'gill', 'chandrachur', 'singh', 'sharad', 'kapoors', 'younger', 'brother', 'study', 'catering', 'college', 'bombay', 'come', 'goa', 'visit', 'brother', 'plan', 'go', 'back', 'start', 'restaurant', 'see', 'aishwarya', 'fall', 'love', 'chandrachur', 'give', 'idea', 'going', 'back', 'bombay', 'open', 'bakery', 'goa', 'shah', 'rukh', 'come', 'know', 'romance', 'aishwarya', 'chandrachur', 'fight', 'gang', 'turn', 'violent', 'conflict', 'resolved', 'rest', 'story', 'written', 'gavinsunnydeol2009yahoocom']",15.0,6.0,2000-06-09,162.0,other,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,15000000.0
30672,"['dhoom', '3']",[],"['avenge', 'father', 'death', 'circus', 'entertainer', 'trained', 'magic', 'acrobatics', 'turn', 'thief', 'take', 'corrupt', 'bank', 'chicago', 'two', 'cop', 'mumbai', 'assigned', 'case']",86.0,6.0,2013-12-18,172.0,other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,91000000.0
30675,"['dhoom', '2']","['diwali', '2006', 'dhoom', 'machale']","['second', 'installment', 'dhoom', 'series', 'jai', 'ali', 'back', 'buddy', 'cop', 'toughest', 'job', 'far', 'mra', 'international', 'thief', 'planned', 'steal', 'priceless', 'artifact', 'mumbai', 'police', 'got', 'nab', 'mra', 'manages', 'steal', 'artifact', 'elude', 'police', 'find', 'match', 'sunehri', 'form', 'partnership', 'move', 'rio', 'next', 'job', 'jai', 'ali', 'hot', 'trail', 'mra', 'whose', 'actual', 'name', 'aryan', 'sunehri', 'drawn', 'towards', 'little', 'aryan', 'know', 'sunehris', 'little', 'secret']",69.0,5.9,2006-11-24,147.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,1,0,0,0,0,0,0,46396427.0
30690,"['ted', '2']","['ted', 'coming']","['newlywed', 'couple', 'ted', 'tamilynn', 'want', 'baby', 'order', 'qualify', 'parent', 'ted', 'prove', 'he', 'person', 'court', 'law']",2524.0,6.2,2015-06-25,115.0,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,830,0,0,1,0,0,0,0,0,217022588.0
30699,"['absolutely', 'anything']","['great', 'power', 'total', 'irresponsibility']","['eccentric', 'alien', 'give', 'man', 'power', 'anything', 'want', 'determine', 'earth', 'worth', 'saving']",410.0,5.7,2015-06-26,85.0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7200039.0
30700,['minion'],"['gru', 'history', 'bad', 'boss']","['minion', 'stuart', 'kevin', 'bob', 'recruited', 'scarlet', 'overkill', 'supervillain', 'alongside', 'inventor', 'husband', 'herb', 'hatch', 'plot', 'take', 'world']",4729.0,6.4,2015-06-17,91.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,830,1,0,0,0,0,0,0,0,1156730962.0
30703,"['rough', 'cut']","['gem', 'fake']","['romantic', 'comedy', 'action', 'suspense', 'two', 'sophisticated', 'jewel', 'thief', 'join', 'force', 'steal', '30', 'million', 'uncut', 'jewel', 'despite', 'continuous', 'exchange', 'quip', 'eventually', 'become', 'romantically', 'involved']",11.0,6.1,1980-06-19,112.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1003,0,1,0,0,0,0,0,0,16656125.0
30723,"['heman', 'shera', 'secret', 'sword']",[],"['experiencing', 'traumatic', 'nightmare', 'time', 'past', 'sorceress', 'summons', 'prince', 'adam', 'cringer', 'castle', 'grayskull', 'give', 'adam', 'precious', 'jeweled', 'sword', 'send', 'pair', 'planet', 'etheria', 'investigate', 'secret']",10.0,7.0,1985-01-01,100.0,en,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,0,0,1,0,1,7.0
30741,"['next', 'avenger', 'hero', 'tomorrow']","['child', 'hero', 'past', 'hope', 'future']","['child', 'avenger', 'hone', 'power', 'go', 'head', 'head', 'enemy', 'responsible', 'parent', 'demise']",44.0,6.3,2008-09-02,78.0,en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,1,0,3800000.0
30759,"['good', 'dinosaur']","['little', 'arm', 'big', 'attitude']","['epic', 'journey', 'world', 'dinosaur', 'apatosaurus', 'named', 'arlo', 'make', 'unlikely', 'human', 'friend']",1782.0,6.6,2015-11-14,93.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,1,0,0,0,0,0,0,0,331926147.0
30760,"['black', 'mass']","['keep', 'enemy', 'close']","['true', 'story', 'whitey', 'bulger', 'brother', 'state', 'senator', 'infamous', 'violent', 'criminal', 'history', 'south', 'boston', 'became', 'fbi', 'informant', 'take', 'mafia', 'family', 'invading', 'turf']",1262.0,6.3,2015-09-04,122.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,98837872.0
30761,['spectre'],"['plan', 'one', 'escape']","['cryptic', 'message', 'bond', 'past', 'sends', 'trail', 'uncover', 'sinister', 'organization', 'battle', 'political', 'force', 'keep', 'secret', 'service', 'alive', 'bond', 'peel', 'back', 'layer', 'deceit', 'reveal', 'terrible', 'truth', 'behind', 'spectre']",4552.0,6.3,2015-10-26,148.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,431,1,0,0,0,0,0,0,0,880674609.0
30932,"['mickey', 'christmas', 'carol']","['he', 'back', 'mickey', 'mouse', 'first', 'new', 'motion', 'picture', '30', 'year']","['adaptation', 'charles', 'dickens', 'classic', 'christmas', 'carol', 'featuring', 'scrooge', 'mcduck', 'namesake', 'inspiration', 'ebenezer', 'scrooge', 'mickey', 'mouse', 'bob', 'cratchit', 'film', 'based', '1972', 'audio', 'musical', 'entitled', 'disney', 'christmas', 'carol', 'twentyfour', 'minute', 'animated', 'short', 'film', 'produced', 'walt', 'disney', 'production', 'accompaniment', 'rerelease', 'rescuer']",167.0,7.6,1983-10-19,26.0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,21000000.0
30940,['bulletproof'],"['improbable', 'odds', 'unstoppable', 'force']","['group', 'dangerous', 'terrorist', 'succeeds', 'get', 'hold', 'tank', 'army', 'crew']",4.0,6.5,1988-04-20,94.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,807947.0
30942,"['steve', 'job']","['great', 'man', 'good', 'man']","['set', 'backstage', 'three', 'iconic', 'product', 'launch', 'ending', '1998', 'unveiling', 'imac', 'steve', 'job', 'take', 'u', 'behind', 'scene', 'digital', 'revolution', 'paint', 'intimate', 'portrait', 'brilliant', 'man', 'epicenter']",1608.0,6.8,2015-10-09,122.0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,34441873.0
30943,['macbeth'],"['hail', 'macbeth', 'shall', 'king']","['feature', 'film', 'adaptation', 'shakespeare', 'scottish', 'play', 'general', 'macbeth', 'whose', 'ambitious', 'wife', 'urge', 'use', 'wicked', 'mean', 'order', 'gain', 'power', 'throne', 'sitting', 'king', 'duncan']",497.0,6.4,2015-08-16,113.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,1,0,0,0,0,0,1,12601706.0
30958,['vacation'],"['could', 'go', 'wrong']","['hoping', 'bring', 'family', 'closer', 'together', 'recreate', 'childhood', 'vacation', 'kid', 'grown', 'rusty', 'griswold', 'take', 'wife', 'two', 'son', 'crosscountry', 'road', 'trip', 'coolest', 'theme', 'park', 'america', 'walley', 'world', 'needle', 'say', 'thing', 'go', 'quite', 'planned']",1218.0,6.1,2015-07-28,99.0,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,277,0,0,0,0,0,0,0,1,104384188.0
30968,"['pokémon', 'movie', 'genesect', 'legend', 'awakened']","['beyond', 'limit', 'myth', 'meet', 'legend']","['group', 'five', 'genesect', 'invaded', 'big', 'city', 'pose', 'threat', 'supply', 'electricity', 'attracts', 'attention', 'legendary', 'pokémon', 'mewtwo', 'ash', 'pikachu', 'friend', 'must', 'come', 'rescue', 'powerful', 'leader', 'red', 'genesect', 'face', 'mewtwo']",27.0,5.9,2013-07-13,72.0,ja,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1076,0,0,0,1,0,0,0,0,50000000.0
30969,"['pokémon', 'arceus', 'jewel', 'life']","['tale', 'untold', 'legend', 'unleashed']","['struggle', 'time', 'space', 'begin', 'legendary', 'arceus', 'long', 'ago', 'arceus', 'granted', 'fragment', 'awesome', 'power', 'jewel', 'life', 'help', 'michina', 'town', 'hour', 'need', 'betrayed', 'time', 'power', 'returned', 'many', 'year', 'arceus', 'return', 'reclaim', 'power', 'enraged', 'vengeful', 'seemingly', 'unstoppable', 'even', 'combined', 'might', 'dialga', 'palkia', 'giratina', 'stop', 'arceus', 'devastating', 'existence', 'across', 'multiple', 'dimension', 'ash', 'companion', 'joining', 'force', 'new', 'friend', 'sheena', 'may', 'discovered', 'way', 'redeem', 'ancient', 'betrayal', 'journey', 'dangerous', 'uncertain', 'even', 'ash', 'friend', 'set', 'old', 'wrong', 'right', 'time', 'return', 'jewel', 'life', 'arceus', 'destroys', 'everything', 'everyone', 'theyve', 'ever', 'known']",35.0,6.7,2009-07-18,94.0,ja,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,830,0,0,0,1,0,0,0,0,50673078.0
30970,"['pokémon', 'rise', 'darkrai']","['somewhere', 'time', 'space', 'legend', 'born']","['ash', 'friend', 'time', 'accompanied', 'newcomer', 'dawn', 'arrive', 'idyllic', 'village', 'way', 'next', 'pokemon', 'contest', 'chaos', 'soon', 'erupt', 'prophecy', 'two', 'pokemon', 'god', 'dialga', 'palkia', 'arrival', 'mysterious', 'seemingly', 'deadly', 'pokemon', 'named', 'darkrai', 'power', 'distort', 'space', 'time']",41.0,6.4,2007-07-14,90.0,ja,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42238454.0
30986,['manglehorn'],"['get', 'one', 'shot', 'life', 'try', 'miss']","['aj', 'manglehorn', 'aging', 'ordinary', 'guy', 'small', 'town', 'nurse', 'sick', 'cat', 'squeeze', 'conversation', 'local', 'bank', 'teller', 'every', 'friday', 'eats', 'place', 'every', 'day', 'manglehorn', 'meet', 'eye', 'he', 'excon', '40', 'year', 'ago', 'gave', 'woman', 'dream', 'big', 'job', 'ob', 'daily', 'choice', 'made', 'dramatic', 'effort', 'start', 'manglehorn', 'face', 'terrifying', 'moment', 'unmasked', 'guy', 'dark', 'past']",68.0,5.2,2015-06-03,97.0,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,1,143101.0
30999,['ball'],"['fairytale', 'always', 'fashion']","['ball', 'retail', 'fairy', 'tale', 'set', 'world', 'fashion', 'kates', 'dream', 'design', 'couturier', 'house', 'although', 'bright', 'new', 'talent', 'kate', 'get', 'job', 'one', 'trust', 'daughter', 'lee', 'kassell', 'retail', 'guru', 'market', 'clothes', 'inspired', 'designer', 'kate', 'want', 'work', 'want', 'spy', 'among', 'sequin', 'stiletto', 'reluctantly', 'kate', 'join', 'family', 'business', 'must', 'navigate', 'around', 'duplicitous', 'stepmother', 'two', 'wicked', 'stepsister', 'help', 'prince', 'guy', 'shoe', 'department', 'godmother', 'vintage', 'clothes', 'shocking', 'switch', 'identity', 'kate', 'expose', 'evil', 'trio', 'save', 'father', 'company', 'prof', 'everyone', 'wear', 'fabulous', 'dress']",56.0,6.2,2015-02-27,101.0,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,161820.0
31026,"['ticket', 'space']",[],"['face', 'à', 'lincompréhension', 'de', 'la', 'population', 'française', 'quant', 'au', 'montant', 'de', 'crédits', 'alloués', 'à', 'la', 'recherche', 'spatiale', 'le', 'gouvernement', 'lance', 'une', 'vaste', 'opération', 'de', 'communication', 'en', 'partenariat', 'avec', 'le', 'centre', 'spatial', 'français', 'un', 'grand', 'jeu', 'est', 'organisé', 'le', 'ticket', 'pour', 'lespace', 'un', 'jeu', 'à', 'gratter', 'va', 'permettre', 'à', 'deux', 'civils', 'de', 'séjourner', 'dans', 'la', 'station', 'orbitale', 'européenne']",30.0,5.4,2006-01-16,90.0,fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,1,0,0,0,0,0,0,0,2.0
31072,"['batman', 'v', 'superman', 'dawn', 'justice']","['justice', 'revenge']","['fearing', 'action', 'godlike', 'super', 'hero', 'left', 'unchecked', 'gotham', 'city', 'formidable', 'forceful', 'vigilante', 'take', 'metropolis', 'revered', 'modernday', 'savior', 'world', 'wrestle', 'sort', 'hero', 'really', 'need', 'batman', 'superman', 'war', 'one', 'another', 'new', 'threat', 'quickly', 'arises', 'putting', 'mankind', 'greater', 'danger', 'ever', 'known']",7189.0,5.7,2016-03-23,151.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1250,1,0,0,0,0,1,0,0,873260194.0
31103,"['gemma', 'bovery']",[],"['martin', 'exparisian', 'wellheeled', 'hipster', 'passionate', 'gustave', 'flaubert', 'settled', 'norman', 'village', 'baker', 'see', 'english', 'couple', 'moving', 'small', 'farm', 'nearby', 'name', 'new', 'arrival', 'gemma', 'charles', 'bovery', 'behavior', 'also', 'seems', 'inspired', 'flaubert', 'hero']",86.0,6.2,2014-09-10,99.0,fr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,154701.0
31126,['jinni'],"['secret', 'half', 'world', 'keeping']","['beginning', 'story', 'angel', 'men', 'captured', 'imagination', 'etched', 'history', 'crossing', 'boundary', 'culture', 'religion', 'time', 'two', 'race', 'dominated', 'landscape', 'modern', 'mythology', 'countless', 'century', 'almost', 'washing', 'away', 'evidence', 'third', 'ever', 'existed', 'third', 'race', 'born', 'smokeless', 'fire', 'called', 'jinni', 'similar', 'human', 'many', 'way', 'jinni', 'lived', 'invisibly', 'among', 'u', 'dire', 'unusual', 'circumstance', 'path', 'ever', 'meant', 'cross']",31.0,3.7,2014-04-04,97.0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,149337.0
31166,"['naruto', 'shippuden', 'movie', 'road', 'ninja']",[],"['sixteen', 'year', 'ago', 'mysterious', 'masked', 'ninja', 'unleashes', 'powerful', 'creature', 'known', 'ninetailed', 'demon', 'fox', 'hidden', 'leaf', 'village', 'konoha', 'killing', 'many', 'people', 'response', 'fourth', 'hokage', 'minato', 'namikaze', 'wife', 'kushina', 'uzumaki', 'demon', 'fox', 'living', 'prison', 'jinchriki', 'manage', 'seal', 'creature', 'inside', 'newborn', 'son', 'naruto', 'uzumaki', 'tailed', 'beast', 'sealed', 'thing', 'continued', 'normal', 'however', 'present', 'day', 'peace', 'ended', 'group', 'ninja', 'called', 'akatsuki', 'attack', 'konoha', 'guidance', 'tobi', 'mysterious', 'masked', 'man', 'behind', 'fox', 'rampage', 'year', 'ago', 'intends', 'executing', 'plan', 'rule', 'world', 'shrouding', 'illusion']",81.0,7.4,2012-07-28,109.0,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,17322136.0
31237,"['antarctic', 'journal']",[],"['journey', 'expedition', 'led', 'captain', 'choi', 'dohyung', 'discovers', 'journal', 'left', 'behind', 'british', 'expedition', '80', 'year', 'earlier', 'journal', 'remarkably', 'preserved', 'box', 'snow', 'kim', 'minjae', 'another', 'member', 'expedition', 'get', 'job', 'examining', 'turn', 'two', 'expedition', 'shared', 'goal', 'soon', 'strange', 'similarity', 'start', 'show']",14.0,5.9,2005-05-19,114.0,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6500000.0
31238,"['love', 'city']",[],"['three', 'russian', 'friend', 'work', 'new', 'york', 'party', 'hard', 'chase', 'woman', 'great', 'time', 'get', 'cursed', 'drunken', 'russian', 'night', 'club', 'owner', 'turn', 'saint', 'valentine', 'st', 'valentine', 'curse', 'simple', 'guy', 'lose', 'manly', 'power', 'find', 'true', 'love', 'turn', 'harder', 'sound', 'boy', 'lot', 'growing', 'fast']",14.0,5.1,2009-03-05,88.0,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9112193.0
31244,['amy'],"['girl', 'behind', 'name']","['documentary', 'life', 'amy', 'winehouse', 'immensely', 'talented', 'yet', 'doomed', 'songstress', 'see', 'teen', 'year', 'already', 'showed', 'singing', 'ability', 'finding', 'success', 'downward', 'spiral', 'alcoholism', 'drug']",482.0,7.5,2015-07-03,128.0,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,0,0,0,0,8413144.0
